"","wordle_dict","V1","V2","V3","V4","V5","V7","V8","V9","V10","V11","unique","sumf","score","rank"
"8285","musca","m","u","s","c","a",5.3422756706753,9.15047795251311,4.10884983040395,3.16836262719704,5.24205982115325,5,27.0120259019426,135.060129509713,10428
"8286","mused","m","u","s","e","d",5.3422756706753,9.15047795251311,4.10884983040395,17.9386370644465,6.34443416589578,5,42.8846746839346,214.423373419673,4767.5
"8287","muser","m","u","s","e","r",5.3422756706753,9.15047795251311,4.10884983040395,17.9386370644465,5.18809744064138,5,41.7283379586802,208.641689793401,5041
"8288","muses","m","u","s","e","s",5.3422756706753,9.15047795251311,4.10884983040395,17.9386370644465,30.5118717237126,4,67.0521122417515,268.208448967006,2395
"8289","muset","m","u","s","e","t",5.3422756706753,9.15047795251311,4.10884983040395,17.9386370644465,5.60437866173296,5,42.1446191797718,210.723095898859,4945
"8290","musha","m","u","s","h","a",5.3422756706753,9.15047795251311,4.10884983040395,1.81159420289855,5.24205982115325,5,25.6552574776442,128.276287388221,10888.5
"8291","musit","m","u","s","i","t",5.3422756706753,9.15047795251311,4.10884983040395,6.78384212149244,5.60437866173296,5,30.9898242368178,154.949121184089,8864.5
"8292","musks","m","u","s","k","s",5.3422756706753,9.15047795251311,4.10884983040395,3.87758248535307,30.5118717237126,4,52.991057662658,211.964230650632,4878
"8293","musos","m","u","s","o","s",5.3422756706753,9.15047795251311,4.10884983040395,5.38082022818378,30.5118717237126,4,54.4942954054887,217.977181621955,4593
"8294","musse","m","u","s","s","e",5.3422756706753,9.15047795251311,4.10884983040395,3.97779833487512,11.7329633055813,4,34.3123650940487,137.249460376195,10255.5
"8295","mussy","m","u","s","s","y",5.3422756706753,9.15047795251311,4.10884983040395,3.97779833487512,10.0292938637064,4,32.6086956521739,130.434782608696,10766
"8296","musth","m","u","s","t","h",5.3422756706753,9.15047795251311,4.10884983040395,6.92260252852297,2.85229725562751,5,28.3765032377428,141.882516188714,9912
"8297","musts","m","u","s","t","s",5.3422756706753,9.15047795251311,4.10884983040395,6.92260252852297,30.5118717237126,4,56.0360777058279,224.144310823312,4283
"8298","mutch","m","u","t","c","h",5.3422756706753,9.15047795251311,4.74868948504471,3.16836262719704,2.85229725562751,5,25.2621029910577,126.310514955288,11014.5
"8299","muted","m","u","t","e","d",5.3422756706753,9.15047795251311,4.74868948504471,17.9386370644465,6.34443416589578,5,43.5245143385754,217.622571692877,4610.5
"8300","muter","m","u","t","e","r",5.3422756706753,9.15047795251311,4.74868948504471,17.9386370644465,5.18809744064138,5,42.368177613321,211.840888066605,4886
"8301","mutes","m","u","t","e","s",5.3422756706753,9.15047795251311,4.74868948504471,17.9386370644465,30.5118717237126,5,67.6919518963922,338.459759481961,389.5
"8302","mutha","m","u","t","h","a",5.3422756706753,9.15047795251311,4.74868948504471,1.81159420289855,5.24205982115325,5,26.2950971322849,131.475485661425,10694.5
"8303","mutis","m","u","t","i","s",5.3422756706753,9.15047795251311,4.74868948504471,6.78384212149244,30.5118717237126,5,56.5371569534382,282.685784767191,1878.5
"8304","muton","m","u","t","o","n",5.3422756706753,9.15047795251311,4.74868948504471,5.38082022818378,4.08572309589886,5,28.7079864323158,143.539932161579,9789
"8305","mutts","m","u","t","t","s",5.3422756706753,9.15047795251311,4.74868948504471,6.92260252852297,30.5118717237126,4,56.6759173604687,226.703669441875,4154
"8306","muxed","m","u","x","e","d",5.3422756706753,9.15047795251311,1.02528522972556,17.9386370644465,6.34443416589578,5,39.8011100832562,199.005550416281,5550
"8307","muxes","m","u","x","e","s",5.3422756706753,9.15047795251311,1.02528522972556,17.9386370644465,30.5118717237126,5,63.9685476410731,319.842738205365,748
"8308","muzak","m","u","z","a","k",5.3422756706753,9.15047795251311,1.09466543324083,8.27937095282146,1.99660807893925,5,25.8633980881899,129.31699044095,10830
"8309","muzzy","m","u","z","z","y",5.3422756706753,9.15047795251311,1.09466543324083,0.971322849213691,10.0292938637064,4,26.5880357693494,106.352143077397,12040.5
"8310","mvule","m","v","u","l","e",5.3422756706753,0.40086339808819,5.14184397163121,5.94357076780759,11.7329633055813,5,28.5615171137835,142.807585568918,9845.5
"8311","myall","m","y","a","l","l",5.3422756706753,2.08911501695961,9.52821461609621,5.94357076780759,3.66944187480728,4,26.572617946346,106.290471785384,12045.5
"8312","mylar","m","y","l","a","r",5.3422756706753,2.08911501695961,6.53715695343818,8.27937095282146,5.18809744064138,5,27.4360160345359,137.18008017268,10261.5
"8313","mynah","m","y","n","a","h",5.3422756706753,2.08911501695961,7.43139068763491,8.27937095282146,2.85229725562751,5,25.9944495837188,129.972247918594,10787
"8314","mynas","m","y","n","a","s",5.3422756706753,2.08911501695961,7.43139068763491,8.27937095282146,30.5118717237126,5,53.6540240518039,268.270120259019,2393
"8315","myoid","m","y","o","i","d",5.3422756706753,2.08911501695961,7.65494912118409,6.78384212149244,6.34443416589578,5,28.2146160962072,141.073080481036,9971.5
"8316","myoma","m","y","o","m","a",5.3422756706753,2.08911501695961,7.65494912118409,3.09898242368178,5.24205982115325,4,23.427382053654,93.7095282146161,12456.5
"8317","myope","m","y","o","p","e",5.3422756706753,2.08911501695961,7.65494912118409,3.22232500770891,11.7329633055813,5,30.0416281221092,150.208140610546,9264.5
"8318","myops","m","y","o","p","s",5.3422756706753,2.08911501695961,7.65494912118409,3.22232500770891,30.5118717237126,5,48.8205365402405,244.102682701203,3307
"8319","myopy","m","y","o","p","y",5.3422756706753,2.08911501695961,7.65494912118409,3.22232500770891,10.0292938637064,4,28.3379586802344,113.351834720937,11715
"8320","mysid","m","y","s","i","d",5.3422756706753,2.08911501695961,4.10884983040395,6.78384212149244,6.34443416589578,5,24.6685168054271,123.342584027135,11199.5
"8321","mythi","m","y","t","h","i",5.3422756706753,2.08911501695961,4.74868948504471,1.81159420289855,2.15849522047487,5,16.150169596053,80.7508479802652,12739.5
"8322","myths","m","y","t","h","s",5.3422756706753,2.08911501695961,4.74868948504471,1.81159420289855,30.5118717237126,5,44.5035460992908,222.517730496454,4367
"8323","mythy","m","y","t","h","y",5.3422756706753,2.08911501695961,4.74868948504471,1.81159420289855,10.0292938637064,4,24.0209682392846,96.0838729571385,12393.5
"8324","myxos","m","y","x","o","s",5.3422756706753,2.08911501695961,1.02528522972556,5.38082022818378,30.5118717237126,5,44.3493678692569,221.746839346284,4402
"8325","mzees","m","z","e","e","s",5.3422756706753,0.223558433549183,6.79925994449584,17.9386370644465,30.5118717237126,4,60.8156028368794,243.262411347518,3340
"8326","naams","n","a","a","m","s",2.50539623805119,17.445266728338,9.52821461609621,3.09898242368178,30.5118717237126,4,63.0897317298797,252.358926919519,2958
"8327","naans","n","a","a","n","s",2.50539623805119,17.445266728338,9.52821461609621,6.07462226333642,30.5118717237126,3,66.0653715695344,198.196114708603,5599
"8328","nabes","n","a","b","e","s",2.50539623805119,17.445266728338,2.58248535306815,17.9386370644465,30.5118717237126,5,70.9836571076164,354.918285538082,234.5
"8329","nabis","n","a","b","i","s",2.50539623805119,17.445266728338,2.58248535306815,6.78384212149244,30.5118717237126,5,59.8288621646623,299.144310823312,1342.5
"8330","nabks","n","a","b","k","s",2.50539623805119,17.445266728338,2.58248535306815,3.87758248535307,30.5118717237126,5,56.922602528523,284.613012642615,1808
"8331","nabla","n","a","b","l","a",2.50539623805119,17.445266728338,2.58248535306815,5.94357076780759,5.24205982115325,4,33.7187789084181,134.875115633673,10450
"8332","nabob","n","a","b","o","b",2.50539623805119,17.445266728338,2.58248535306815,5.38082022818378,0.454825778600062,4,28.3687943262411,113.475177304965,11712
"8333","nache","n","a","c","h","e",2.50539623805119,17.445266728338,3.02189330866482,1.81159420289855,11.7329633055813,5,36.5171137835338,182.585568917669,6605.5
"8334","nacho","n","a","c","h","o",2.50539623805119,17.445266728338,3.02189330866482,1.81159420289855,2.99876657415973,5,27.7829170521122,138.914585260561,10141
"8335","nacre","n","a","c","r","e",2.50539623805119,17.445266728338,3.02189330866482,5.5427073697194,11.7329633055813,5,40.2482269503546,201.241134751773,5423
"8336","nadas","n","a","d","a","s",2.50539623805119,17.445266728338,3.00647548566142,8.27937095282146,30.5118717237126,4,61.7483811285846,246.993524514339,3166
"8337","naeve","n","a","e","v","e",2.50539623805119,17.445266728338,6.79925994449584,1.20259019426457,11.7329633055813,4,39.6854764107308,158.741905642923,8523
"8338","naevi","n","a","e","v","i",2.50539623805119,17.445266728338,6.79925994449584,1.20259019426457,2.15849522047487,5,30.1110083256244,150.555041628122,9238
"8339","naffs","n","a","f","f","s",2.50539623805119,17.445266728338,1.37218624730188,1.79617637989516,30.5118717237126,4,53.6308973172988,214.523589269195,4763
"8340","nagas","n","a","g","a","s",2.50539623805119,17.445266728338,2.80604378661733,8.27937095282146,30.5118717237126,4,61.5479494295406,246.191797718162,3206
"8341","naggy","n","a","g","g","y",2.50539623805119,17.445266728338,2.80604378661733,3.26086956521739,10.0292938637064,4,36.0468701819303,144.187480727721,9732
"8342","nagor","n","a","g","o","r",2.50539623805119,17.445266728338,2.80604378661733,5.38082022818378,5.18809744064138,5,33.3256244218316,166.628122109158,7799
"8343","nahal","n","a","h","a","l",2.50539623805119,17.445266728338,0.925069380203515,8.27937095282146,3.66944187480728,4,32.8245451742214,131.298180696886,10702.5
"8344","naiad","n","a","i","a","d",2.50539623805119,17.445266728338,8.10206598828245,8.27937095282146,6.34443416589578,4,42.6765340733888,170.706136293555,7467
"8345","naifs","n","a","i","f","s",2.50539623805119,17.445266728338,8.10206598828245,1.79617637989516,30.5118717237126,5,60.3607770582794,301.803885291397,1250.5
"8346","naiks","n","a","i","k","s",2.50539623805119,17.445266728338,8.10206598828245,3.87758248535307,30.5118717237126,5,62.4421831637373,312.210915818686,961
"8347","nails","n","a","i","l","s",2.50539623805119,17.445266728338,8.10206598828245,5.94357076780759,30.5118717237126,5,64.5081714461918,322.540857230959,678
"8348","naira","n","a","i","r","a",2.50539623805119,17.445266728338,8.10206598828245,5.5427073697194,5.24205982115325,4,38.8374961455443,155.349984582177,8828
"8349","nairu","n","a","i","r","u",2.50539623805119,17.445266728338,8.10206598828245,5.5427073697194,0.516497070613629,5,34.1119333950046,170.559666975023,7478.5
"8350","naked","n","a","k","e","d",2.50539623805119,17.445266728338,2.0968239284613,17.9386370644465,6.34443416589578,5,46.3305581251927,231.652790625964,3906.5
"8351","naker","n","a","k","e","r",2.50539623805119,17.445266728338,2.0968239284613,17.9386370644465,5.18809744064138,5,45.1742213999383,225.871106999692,4197
"8352","nakfa","n","a","k","f","a",2.50539623805119,17.445266728338,2.0968239284613,1.79617637989516,5.24205982115325,4,29.0857230958989,116.342892383595,11565.5
"8353","nalas","n","a","l","a","s",2.50539623805119,17.445266728338,6.53715695343818,8.27937095282146,30.5118717237126,4,65.2790625963614,261.116250385446,2623
"8354","naled","n","a","l","e","d",2.50539623805119,17.445266728338,6.53715695343818,17.9386370644465,6.34443416589578,5,50.7708911501696,253.854455750848,2899.5
"8355","nalla","n","a","l","l","a",2.50539623805119,17.445266728338,6.53715695343818,5.94357076780759,5.24205982115325,3,37.6734505087882,113.020351526364,11733
"8356","named","n","a","m","e","d",2.50539623805119,17.445266728338,3.93925377736664,17.9386370644465,6.34443416589578,5,48.1729879740981,240.86493987049,3460
"8357","namer","n","a","m","e","r",2.50539623805119,17.445266728338,3.93925377736664,17.9386370644465,5.18809744064138,5,47.0166512488437,235.083256244218,3733.5
"8358","names","n","a","m","e","s",2.50539623805119,17.445266728338,3.93925377736664,17.9386370644465,30.5118717237126,5,72.3404255319149,361.702127659574,174
"8359","namma","n","a","m","m","a",2.50539623805119,17.445266728338,3.93925377736664,3.09898242368178,5.24205982115325,3,32.2309589885908,96.6928769657724,12372
"8360","namus","n","a","m","u","s",2.50539623805119,17.445266728338,3.93925377736664,3.09127351218008,30.5118717237126,5,57.4930619796485,287.465309898242,1721.5
"8361","nanas","n","a","n","a","s",2.50539623805119,17.445266728338,7.43139068763491,8.27937095282146,30.5118717237126,3,66.1732963305581,198.519888991674,5579
"8362","nance","n","a","n","c","e",2.50539623805119,17.445266728338,7.43139068763491,3.16836262719704,11.7329633055813,4,42.2833795868023,169.133518347209,7600
"8363","nancy","n","a","n","c","y",2.50539623805119,17.445266728338,7.43139068763491,3.16836262719704,10.0292938637064,4,40.5797101449275,162.31884057971,8198
"8364","nandu","n","a","n","d","u",2.50539623805119,17.445266728338,7.43139068763491,3.6308973172988,0.516497070613629,4,31.5294480419365,126.117792167746,11028
"8365","nanna","n","a","n","n","a",2.50539623805119,17.445266728338,7.43139068763491,6.07462226333642,5.24205982115325,2,38.6987357385137,77.3974714770274,12793
"8366","nanos","n","a","n","o","s",2.50539623805119,17.445266728338,7.43139068763491,5.38082022818378,30.5118717237126,4,63.2747456059204,253.098982423682,2932
"8367","nanua","n","a","n","u","a",2.50539623805119,17.445266728338,7.43139068763491,3.09127351218008,5.24205982115325,3,35.7153869873574,107.146160962072,12009
"8368","napas","n","a","p","a","s",2.50539623805119,17.445266728338,2.80604378661733,8.27937095282146,30.5118717237126,4,61.5479494295406,246.191797718162,3206
"8369","naped","n","a","p","e","d",2.50539623805119,17.445266728338,2.80604378661733,17.9386370644465,6.34443416589578,5,47.0397779833487,235.198889916744,3729
"8370","napes","n","a","p","e","s",2.50539623805119,17.445266728338,2.80604378661733,17.9386370644465,30.5118717237126,5,71.2072155411656,356.036077705828,222
"8371","napoo","n","a","p","o","o",2.50539623805119,17.445266728338,2.80604378661733,5.38082022818378,2.99876657415973,4,31.13629355535,124.5451742214,11120
"8372","nappa","n","a","p","p","a",2.50539623805119,17.445266728338,2.80604378661733,3.22232500770891,5.24205982115325,3,31.2210915818686,93.6632747456059,12458
"8373","nappe","n","a","p","p","e",2.50539623805119,17.445266728338,2.80604378661733,3.22232500770891,11.7329633055813,4,37.7119950662966,150.847980265187,9212.5
"8374","nappy","n","a","p","p","y",2.50539623805119,17.445266728338,2.80604378661733,3.22232500770891,10.0292938637064,4,36.0083256244218,144.033302497687,9745
"8375","naras","n","a","r","a","s",2.50539623805119,17.445266728338,9.23527597903176,8.27937095282146,30.5118717237126,4,67.977181621955,271.90872648782,2259.5
"8376","narco","n","a","r","c","o",2.50539623805119,17.445266728338,9.23527597903176,3.16836262719704,2.99876657415973,5,35.3530681467777,176.765340733888,7006
"8377","narcs","n","a","r","c","s",2.50539623805119,17.445266728338,9.23527597903176,3.16836262719704,30.5118717237126,5,62.8661732963306,314.330866481653,909
"8378","nards","n","a","r","d","s",2.50539623805119,17.445266728338,9.23527597903176,3.6308973172988,30.5118717237126,5,63.3287079864323,316.643539932162,840
"8379","nares","n","a","r","e","s",2.50539623805119,17.445266728338,9.23527597903176,17.9386370644465,30.5118717237126,5,77.63644773358,388.1822386679,41
"8380","naric","n","a","r","i","c",2.50539623805119,17.445266728338,9.23527597903176,6.78384212149244,0.979031760715387,5,36.9488128276287,184.744064138144,6433
"8381","naris","n","a","r","i","s",2.50539623805119,17.445266728338,9.23527597903176,6.78384212149244,30.5118717237126,5,66.481652790626,332.40826395313,488
"8382","narks","n","a","r","k","s",2.50539623805119,17.445266728338,9.23527597903176,3.87758248535307,30.5118717237126,5,63.5753931544866,317.876965772433,802
"8383","narky","n","a","r","k","y",2.50539623805119,17.445266728338,9.23527597903176,3.87758248535307,10.0292938637064,5,43.0928152944804,215.464076472402,4718
"8384","narre","n","a","r","r","e",2.50539623805119,17.445266728338,9.23527597903176,5.5427073697194,11.7329633055813,4,46.4616096207216,185.846438482886,6365
"8385","nashi","n","a","s","h","i",2.50539623805119,17.445266728338,4.10884983040395,1.81159420289855,2.15849522047487,5,28.0296022201665,140.148011100833,10056
"8386","natch","n","a","t","c","h",2.50539623805119,17.445266728338,4.74868948504471,3.16836262719704,2.85229725562751,5,30.7200123342584,153.600061671292,8982.5
"8387","nates","n","a","t","e","s",2.50539623805119,17.445266728338,4.74868948504471,17.9386370644465,30.5118717237126,5,73.149861239593,365.749306197965,145
"8388","natis","n","a","t","i","s",2.50539623805119,17.445266728338,4.74868948504471,6.78384212149244,30.5118717237126,5,61.9950662966389,309.975331483195,1026.5
"8389","natty","n","a","t","t","y",2.50539623805119,17.445266728338,4.74868948504471,6.92260252852297,10.0292938637064,4,41.6512488436633,166.604995374653,7802.5
"8390","nauch","n","a","u","c","h",2.50539623805119,17.445266728338,5.14184397163121,3.16836262719704,2.85229725562751,5,31.1131668208449,155.565834104224,8813.5
"8391","naunt","n","a","u","n","t",2.50539623805119,17.445266728338,5.14184397163121,6.07462226333642,5.60437866173296,4,36.7715078630897,147.086031452359,9513.5
"8392","navar","n","a","v","a","r",2.50539623805119,17.445266728338,1.85013876040703,8.27937095282146,5.18809744064138,4,35.268270120259,141.073080481036,9971.5
"8393","naves","n","a","v","e","s",2.50539623805119,17.445266728338,1.85013876040703,17.9386370644465,30.5118717237126,5,70.2513105149553,351.256552574776,266
"8394","navew","n","a","v","e","w",2.50539623805119,17.445266728338,1.85013876040703,17.9386370644465,0.493370336108541,5,40.2328091273512,201.164045636756,5429
"8395","navvy","n","a","v","v","y",2.50539623805119,17.445266728338,1.85013876040703,1.20259019426457,10.0292938637064,4,33.0326857847672,132.130743139069,10635.5
"8396","nawab","n","a","w","a","b",2.50539623805119,17.445266728338,2.08911501695961,8.27937095282146,0.454825778600062,4,30.7739747147703,123.095898859081,11209
"8397","nazes","n","a","z","e","s",2.50539623805119,17.445266728338,1.09466543324083,17.9386370644465,30.5118717237126,5,69.4958371877891,347.479185938945,287.5
"8398","nazir","n","a","z","i","r",2.50539623805119,17.445266728338,1.09466543324083,6.78384212149244,5.18809744064138,5,33.0172679617638,165.086339808819,7951
"8399","nazis","n","a","z","i","s",2.50539623805119,17.445266728338,1.09466543324083,6.78384212149244,30.5118717237126,5,58.341042244835,291.705211224175,1591
"8400","nduja","n","d","u","j","a",2.50539623805119,0.647548566142461,5.14184397163121,0.223558433549183,5.24205982115325,5,13.7604070305273,68.8020351526364,12891
"8401","neafe","n","e","a","f","e",2.50539623805119,12.550107924761,9.52821461609621,1.79617637989516,11.7329633055813,4,38.1128584643848,152.451433857539,9079
"8402","neals","n","e","a","l","s",2.50539623805119,12.550107924761,9.52821461609621,5.94357076780759,30.5118717237126,5,61.0391612704286,305.195806352143,1156.5
"8403","neaps","n","e","a","p","s",2.50539623805119,12.550107924761,9.52821461609621,3.22232500770891,30.5118717237126,5,58.3179155103299,291.58957755165,1593
"8404","nears","n","e","a","r","s",2.50539623805119,12.550107924761,9.52821461609621,5.5427073697194,30.5118717237126,5,60.6382978723404,303.191489361702,1214
"8405","neath","n","e","a","t","h",2.50539623805119,12.550107924761,9.52821461609621,6.92260252852297,2.85229725562751,5,34.3586185630589,171.793092815294,7386.5
"8406","neats","n","e","a","t","s",2.50539623805119,12.550107924761,9.52821461609621,6.92260252852297,30.5118717237126,5,62.018193031144,310.09096515572,1021.5
"8407","nebek","n","e","b","e","k",2.50539623805119,12.550107924761,2.58248535306815,17.9386370644465,1.99660807893925,4,37.5732346592661,150.292938637064,9254
"8408","nebel","n","e","b","e","l",2.50539623805119,12.550107924761,2.58248535306815,17.9386370644465,3.66944187480728,4,39.2460684551341,156.984273820537,8686
"8409","necks","n","e","c","k","s",2.50539623805119,12.550107924761,3.02189330866482,3.87758248535307,30.5118717237126,5,52.4668516805427,262.334258402714,2577
"8410","neddy","n","e","d","d","y",2.50539623805119,12.550107924761,3.00647548566142,3.6308973172988,10.0292938637064,4,31.7221708294789,126.888683317916,10972
"8411","needs","n","e","e","d","s",2.50539623805119,12.550107924761,6.79925994449584,3.6308973172988,30.5118717237126,4,55.9975331483195,223.990132593278,4290.5
"8412","neeld","n","e","e","l","d",2.50539623805119,12.550107924761,6.79925994449584,5.94357076780759,6.34443416589578,4,34.1427690410114,136.571076164046,10307
"8413","neele","n","e","e","l","e",2.50539623805119,12.550107924761,6.79925994449584,5.94357076780759,11.7329633055813,3,39.5312981806969,118.593894542091,11452
"8414","neemb","n","e","e","m","b",2.50539623805119,12.550107924761,6.79925994449584,3.09898242368178,0.454825778600062,4,25.4085723095899,101.63428923836,12215.5
"8415","neems","n","e","e","m","s",2.50539623805119,12.550107924761,6.79925994449584,3.09898242368178,30.5118717237126,4,55.4656182547024,221.86247301881,4397
"8416","neeps","n","e","e","p","s",2.50539623805119,12.550107924761,6.79925994449584,3.22232500770891,30.5118717237126,4,55.5889608387296,222.355843354918,4375
"8417","neese","n","e","e","s","e",2.50539623805119,12.550107924761,6.79925994449584,3.97779833487512,11.7329633055813,3,37.5655257477644,112.696577243293,11761
"8418","neeze","n","e","e","z","e",2.50539623805119,12.550107924761,6.79925994449584,0.971322849213691,11.7329633055813,3,34.559050262103,103.677150786309,12139
"8419","negro","n","e","g","r","o",2.50539623805119,12.550107924761,2.80604378661733,5.5427073697194,2.99876657415973,5,26.4030218933087,132.015109466543,10644
"8420","negus","n","e","g","u","s",2.50539623805119,12.550107924761,2.80604378661733,3.09127351218008,30.5118717237126,5,51.4646931853222,257.323465926611,2774.5
"8421","neifs","n","e","i","f","s",2.50539623805119,12.550107924761,8.10206598828245,1.79617637989516,30.5118717237126,5,55.4656182547024,277.328091273512,2068
"8422","neist","n","e","i","s","t",2.50539623805119,12.550107924761,8.10206598828245,3.97779833487512,5.60437866173296,5,32.7397471477027,163.698735738514,8075.5
"8423","neive","n","e","i","v","e",2.50539623805119,12.550107924761,8.10206598828245,1.20259019426457,11.7329633055813,4,36.0931236509405,144.372494603762,9723.5
"8424","nelis","n","e","l","i","s",2.50539623805119,12.550107924761,6.53715695343818,6.78384212149244,30.5118717237126,5,58.8883749614554,294.441874807277,1495
"8425","nelly","n","e","l","l","y",2.50539623805119,12.550107924761,6.53715695343818,5.94357076780759,10.0292938637064,4,37.5655257477644,150.262102991058,9257.5
"8426","nemas","n","e","m","a","s",2.50539623805119,12.550107924761,3.93925377736664,8.27937095282146,30.5118717237126,5,57.7860006167129,288.930003083565,1676.5
"8427","nemns","n","e","m","n","s",2.50539623805119,12.550107924761,3.93925377736664,6.07462226333642,30.5118717237126,4,55.5812519272279,222.325007708911,4376.5
"8428","nempt","n","e","m","p","t",2.50539623805119,12.550107924761,3.93925377736664,3.22232500770891,5.60437866173296,5,27.8214616096207,139.107308048104,10127.5
"8429","nenes","n","e","n","e","s",2.50539623805119,12.550107924761,7.43139068763491,17.9386370644465,30.5118717237126,3,70.9374036386062,212.812210915819,4845
"8430","neons","n","e","o","n","s",2.50539623805119,12.550107924761,7.65494912118409,6.07462226333642,30.5118717237126,4,59.2969472710453,237.187789084181,3630
"8431","neper","n","e","p","e","r",2.50539623805119,12.550107924761,2.80604378661733,17.9386370644465,5.18809744064138,4,40.9882824545174,163.95312981807,8047
"8432","nepit","n","e","p","i","t",2.50539623805119,12.550107924761,2.80604378661733,6.78384212149244,5.60437866173296,5,30.2497687326549,151.248843663275,9190
"8433","neral","n","e","r","a","l",2.50539623805119,12.550107924761,9.23527597903176,8.27937095282146,3.66944187480728,5,36.2395929694727,181.197964847364,6694
"8434","nerds","n","e","r","d","s",2.50539623805119,12.550107924761,9.23527597903176,3.6308973172988,30.5118717237126,5,58.4335491828554,292.167745914277,1579
"8435","nerka","n","e","r","k","a",2.50539623805119,12.550107924761,9.23527597903176,3.87758248535307,5.24205982115325,5,33.4104224483503,167.052112241751,7770
"8436","nerks","n","e","r","k","s",2.50539623805119,12.550107924761,9.23527597903176,3.87758248535307,30.5118717237126,5,58.6802343509097,293.401171754548,1529
"8437","nerol","n","e","r","o","l",2.50539623805119,12.550107924761,9.23527597903176,5.38082022818378,3.66944187480728,5,33.341042244835,166.705211224175,7796
"8438","nerts","n","e","r","t","s",2.50539623805119,12.550107924761,9.23527597903176,6.92260252852297,30.5118717237126,5,61.7252543940796,308.626271970398,1062.5
"8439","nertz","n","e","r","t","z",2.50539623805119,12.550107924761,9.23527597903176,6.92260252852297,0.246685168054271,5,31.4600678384212,157.300339192106,8650
"8440","nervy","n","e","r","v","y",2.50539623805119,12.550107924761,9.23527597903176,1.20259019426457,10.0292938637064,5,35.522664199815,177.613320999075,6944.5
"8441","nests","n","e","s","t","s",2.50539623805119,12.550107924761,4.10884983040395,6.92260252852297,30.5118717237126,4,56.5988282454517,226.395312981807,4170
"8442","netes","n","e","t","e","s",2.50539623805119,12.550107924761,4.74868948504471,17.9386370644465,30.5118717237126,4,68.254702436016,273.018809744064,2224
"8443","netop","n","e","t","o","p",2.50539623805119,12.550107924761,4.74868948504471,5.38082022818378,1.13320999074931,5,26.31822386679,131.59111933395,10686
"8444","netts","n","e","t","t","s",2.50539623805119,12.550107924761,4.74868948504471,6.92260252852297,30.5118717237126,4,57.2386679000925,228.95467160037,4042
"8445","netty","n","e","t","t","y",2.50539623805119,12.550107924761,4.74868948504471,6.92260252852297,10.0292938637064,4,36.7560900400863,147.024360160345,9519
"8446","neuks","n","e","u","k","s",2.50539623805119,12.550107924761,5.14184397163121,3.87758248535307,30.5118717237126,5,54.5868023435091,272.934011717545,2229
"8447","neume","n","e","u","m","e",2.50539623805119,12.550107924761,5.14184397163121,3.09898242368178,11.7329633055813,4,35.0292938637064,140.117175454826,10059
"8448","neums","n","e","u","m","s",2.50539623805119,12.550107924761,5.14184397163121,3.09898242368178,30.5118717237126,5,53.8082022818378,269.041011409189,2366.5
"8449","nevel","n","e","v","e","l",2.50539623805119,12.550107924761,1.85013876040703,17.9386370644465,3.66944187480728,4,38.513721862473,154.054887449892,8944.5
"8450","neves","n","e","v","e","s",2.50539623805119,12.550107924761,1.85013876040703,17.9386370644465,30.5118717237126,4,65.3561517113783,261.424606845513,2612
"8451","nevus","n","e","v","u","s",2.50539623805119,12.550107924761,1.85013876040703,3.09127351218008,30.5118717237126,5,50.5087881591119,252.54394079556,2952.5
"8452","newbs","n","e","w","b","s",2.50539623805119,12.550107924761,2.08911501695961,1.87326549491212,30.5118717237126,5,49.5297563983965,247.648781991983,3140.5
"8453","newed","n","e","w","e","d",2.50539623805119,12.550107924761,2.08911501695961,17.9386370644465,6.34443416589578,4,41.4276904101141,165.710761640456,7896
"8454","newel","n","e","w","e","l",2.50539623805119,12.550107924761,2.08911501695961,17.9386370644465,3.66944187480728,4,38.7526981190256,155.010792476102,8860
"8455","newie","n","e","w","i","e",2.50539623805119,12.550107924761,2.08911501695961,6.78384212149244,11.7329633055813,4,35.6614246068455,142.645698427382,9855
"8456","newsy","n","e","w","s","y",2.50539623805119,12.550107924761,2.08911501695961,3.97779833487512,10.0292938637064,5,31.1517113783534,155.758556891767,8797
"8457","newts","n","e","w","t","s",2.50539623805119,12.550107924761,2.08911501695961,6.92260252852297,30.5118717237126,5,54.5790934320074,272.895467160037,2230.5
"8458","nexts","n","e","x","t","s",2.50539623805119,12.550107924761,1.02528522972556,6.92260252852297,30.5118717237126,5,53.5152636447734,267.576318223867,2417
"8459","nexus","n","e","x","u","s",2.50539623805119,12.550107924761,1.02528522972556,3.09127351218008,30.5118717237126,5,49.6839346284305,248.419673142152,3103
"8460","ngaio","n","g","a","i","o",2.50539623805119,0.585877274128893,9.52821461609621,6.78384212149244,2.99876657415973,5,22.4020968239285,112.010484119642,11789.5
"8461","ngana","n","g","a","n","a",2.50539623805119,0.585877274128893,9.52821461609621,6.07462226333642,5.24205982115325,3,23.936170212766,71.8085106382979,12862
"8462","ngati","n","g","a","t","i",2.50539623805119,0.585877274128893,9.52821461609621,6.92260252852297,2.15849522047487,5,21.7005858772741,108.502929386371,11956
"8463","ngoma","n","g","o","m","a",2.50539623805119,0.585877274128893,7.65494912118409,3.09898242368178,5.24205982115325,5,19.0872648781992,95.436324390996,12411
"8464","ngwee","n","g","w","e","e",2.50539623805119,0.585877274128893,2.08911501695961,17.9386370644465,11.7329633055813,4,34.8519888991674,139.40795559667,10103.5
